PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Massachusetts,2024,45,X,1.88648,X,X,X,X,X,X,1696,109,89903
States,New Jersey,2024,45,X,4.14487,X,X,X,X,X,X,1157,31,27914
States,New York,2024,45,X,2.23525,X,X,X,X,X,X,2052,161,91802
States,Texas,2024,45,X,2.761,X,X,X,X,X,X,1225,47,44368
States,Washington,2024,45,X,1.38254,X,X,X,X,X,X,1398,153,101118
States,California,2024,46,X,3.34095,X,X,X,X,X,X,9765,210,292282
States,Florida,2024,46,X,4.06481,X,X,X,X,X,X,10304,356,253493
States,Illinois,2024,46,X,1.40988,X,X,X,X,X,X,1085,190,76957
States,Massachusetts,2024,46,X,1.86358,X,X,X,X,X,X,1624,110,87144
States,New Jersey,2024,46,X,4.17665,X,X,X,X,X,X,1151,31,27558
States,New York,2024,46,X,2.26351,X,X,X,X,X,X,2082,161,91981
States,Texas,2024,46,X,3.5363,X,X,X,X,X,X,1607,48,45443
States,Washington,2024,46,X,1.57555,X,X,X,X,X,X,1613,153,102377
States,California,2024,47,X,3.71437,X,X,X,X,X,X,11084,209,298409
States,Florida,2024,47,X,4.13696,X,X,X,X,X,X,10149,353,245325
States,Illinois,2024,47,X,1.60118,X,X,X,X,X,X,1242,190,77568
States,Massachusetts,2024,47,X,1.9852,X,X,X,X,X,X,1795,110,90419
States,New Jersey,2024,47,X,4.57982,X,X,X,X,X,X,1260,30,27512
States,New York,2024,47,X,2.38223,X,X,X,X,X,X,2173,160,91217
States,Texas,2024,47,X,3.72385,X,X,X,X,X,X,1684,48,45222
States,Washington,2024,47,X,1.73214,X,X,X,X,X,X,1769,153,102128
States,California,2024,48,X,4.43184,X,X,X,X,X,X,10711,209,241683
States,Florida,2024,48,X,4.35081,X,X,X,X,X,X,9958,352,228877
States,Illinois,2024,48,X,1.81448,X,X,X,X,X,X,1195,186,65859
States,Massachusetts,2024,48,X,2.32103,X,X,X,X,X,X,1768,109,76173
States,New Jersey,2024,48,X,4.88321,X,X,X,X,X,X,1269,31,25987
States,New York,2024,48,X,2.40513,X,X,X,X,X,X,2018,160,83904
States,Texas,2024,48,X,3.90811,X,X,X,X,X,X,1429,47,36565
States,Washington,2024,48,X,2.12308,X,X,X,X,X,X,1864,153,87797
States,California,2024,49,X,4.81174,X,X,X,X,X,X,14339,209,298000
States,Florida,2024,49,X,4.27963,X,X,X,X,X,X,10510,353,245582
States,Illinois,2024,49,X,1.97648,X,X,X,X,X,X,1486,189,75184
States,Massachusetts,2024,49,X,2.3878,X,X,X,X,X,X,2117,110,88659
States,New Jersey,2024,49,X,5.39616,X,X,X,X,X,X,1514,31,28057
States,New York,2024,49,X,2.67706,X,X,X,X,X,X,2381,160,88941
States,Texas,2024,49,X,3.6419,X,X,X,X,X,X,1639,47,45004
States,Washington,2024,49,X,2.25161,X,X,X,X,X,X,2351,153,104414
States,California,2024,50,X,5.33874,X,X,X,X,X,X,15626,209,292691
States,Florida,2024,50,X,4.58381,X,X,X,X,X,X,11436,352,249487
States,Illinois,2024,50,X,2.34862,X,X,X,X,X,X,1766,182,75193
States,Massachusetts,2024,50,X,2.76253,X,X,X,X,X,X,2491,110,90171
States,New Jersey,2024,50,X,5.74896,X,X,X,X,X,X,1696,32,29501
States,New York,2024,50,X,2.99594,X,X,X,X,X,X,2832,160,94528
States,Texas,2024,50,X,4.3545,X,X,X,X,X,X,1928,48,44276
States,Washington,2024,50,X,3.01743,X,X,X,X,X,X,3174,153,105189
States,California,2024,51,X,6.75053,X,X,X,X,X,X,20130,206,298199
States,Florida,2024,51,X,5.66566,X,X,X,X,X,X,14419,353,254498
States,Illinois,2024,51,X,3.2277,X,X,X,X,X,X,2583,188,80026
States,Massachusetts,2024,51,X,3.49398,X,X,X,X,X,X,3142,109,89926
States,New Jersey,2024,51,X,6.79743,X,X,X,X,X,X,1913,28,28143
States,New York,2024,51,X,3.69902,X,X,X,X,X,X,3543,159,95782
States,Texas,2024,51,X,5.55531,X,X,X,X,X,X,2468,47,44426
States,Washington,2024,51,X,4.49539,X,X,X,X,X,X,4841,153,107688
States,California,2024,52,X,9.25079,X,X,X,X,X,X,22608,206,244390
States,Florida,2024,52,X,7.01684,X,X,X,X,X,X,17536,354,249913
States,Illinois,2024,52,X,4.91925,X,X,X,X,X,X,3701,184,75235
States,Massachusetts,2024,52,X,5.30214,X,X,X,X,X,X,4188,109,78987
States,New Jersey,2024,52,X,8.64697,X,X,X,X,X,X,2456,32,28403
States,New York,2024,52,X,4.26019,X,X,X,X,X,X,4020,158,94362
States,Texas,2024,52,X,7.1414,X,X,X,X,X,X,2794,45,39124
States,Washington,2024,52,X,6.61882,X,X,X,X,X,X,6004,153,90711
States,California,2025,1,X,8.62007,X,X,X,X,X,X,22452,207,260462
States,Florida,2025,1,X,6.55037,X,X,X,X,X,X,17014,354,259741
States,Illinois,2025,1,X,4.41255,X,X,X,X,X,X,3391,186,76849
States,Massachusetts,2025,1,X,5.89754,X,X,X,X,X,X,5209,109,88325
States,New Jersey,2025,1,X,8.38626,X,X,X,X,X,X,2469,29,29441
States,New York,2025,1,X,4.32401,X,X,X,X,X,X,4334,159,100231
States,Texas,2025,1,X,6.46948,X,X,X,X,X,X,1927,46,29786
States,Washington,2025,1,X,5.76161,X,X,X,X,X,X,5614,153,97438
States,California,2025,2,X,6.88834,X,X,X,X,X,X,21632,209,314038
States,Florida,2025,2,X,5.98593,X,X,X,X,X,X,15243,354,254647
States,Illinois,2025,2,X,3.36867,X,X,X,X,X,X,2507,189,74421
States,Massachusetts,2025,2,X,5.30515,X,X,X,X,X,X,4841,108,91251
States,New Jersey,2025,2,X,8.08521,X,X,X,X,X,X,2281,31,28212
States,New York,2025,2,X,4.32212,X,X,X,X,X,X,4131,159,95578
States,Texas,2025,2,X,5.67016,X,X,X,X,X,X,2210,46,38976
States,Washington,2025,2,X,4.53049,X,X,X,X,X,X,4927,153,108752
States,California,2025,3,X,6.37873,X,X,X,X,X,X,20108,207,315235
States,Florida,2025,3,X,6.53887,X,X,X,X,X,X,16905,353,258531
States,Illinois,2025,3,X,3.5589,X,X,X,X,X,X,2719,189,76400
States,Massachusetts,2025,3,X,7.14139,X,X,X,X,X,X,6594,109,92335
States,New Jersey,2025,3,X,10.0658,X,X,X,X,X,X,3027,32,30072
States,New York,2025,3,X,5.67942,X,X,X,X,X,X,5533,159,97422
States,Texas,2025,3,X,6.01042,X,X,X,X,X,X,2758,46,45887
States,Washington,2025,3,X,4.63709,X,X,X,X,X,X,4842,153,104419
States,California,2025,4,X,7.29195,X,X,X,X,X,X,21283,208,291870
States,Florida,2025,4,X,7.1354,X,X,X,X,X,X,17693,352,247961
States,Illinois,2025,4,X,4.34068,X,X,X,X,X,X,3144,189,72431
States,Massachusetts,2025,4,X,9.18334,X,X,X,X,X,X,8201,112,89303
States,New Jersey,2025,4,X,10.2447,X,X,X,X,X,X,2968,32,28971
States,New York,2025,4,X,6.07612,X,X,X,X,X,X,5733,159,94353
States,Texas,2025,4,X,8.37408,X,X,X,X,X,X,3665,48,43766
States,Washington,2025,4,X,5.99684,X,X,X,X,X,X,6150,153,102554
States,California,2025,5,X,7.28768,X,X,X,X,X,X,22990,208,315464
States,Florida,2025,5,X,7.64724,X,X,X,X,X,X,20807,352,272085
States,Illinois,2025,5,X,4.73672,X,X,X,X,X,X,3905,189,82441
States,Massachusetts,2025,5,X,10.806,X,X,X,X,X,X,10467,114,96863
States,New Jersey,2025,5,X,10.5296,X,X,X,X,X,X,3185,31,30248
States,New York,2025,5,X,6.19663,X,X,X,X,X,X,6030,161,97311
States,Texas,2025,5,X,11.2963,X,X,X,X,X,X,5632,48,49857
States,Washington,2025,5,X,7.62779,X,X,X,X,X,X,8230,153,107895
States,California,2025,6,X,7.02461,X,X,X,X,X,X,22150,210,315320
States,Florida,2025,6,X,6.93669,X,X,X,X,X,X,18919,352,272738
States,Illinois,2025,6,X,5.58688,X,X,X,X,X,X,4598,186,82300
States,Massachusetts,2025,6,X,11.7971,X,X,X,X,X,X,11101,111,94099
States,New Jersey,2025,6,X,10.1832,X,X,X,X,X,X,3001,31,29470
States,New York,2025,6,X,6.09533,X,X,X,X,X,X,5931,160,97304
States,Texas,2025,6,X,9.13246,X,X,X,X,X,X,4556,48,49888
States,Washington,2025,6,X,8.53047,X,X,X,X,X,X,8813,152,103312
States,California,2025,7,X,6.04531,X,X,X,X,X,X,18361,209,303723
States,Florida,2025,7,X,6.23334,X,X,X,X,X,X,16203,352,259941
States,Illinois,2025,7,X,4.88779,X,X,X,X,X,X,3781,189,77356
States,Massachusetts,2025,7,X,10.4485,X,X,X,X,X,X,9546,112,91362
States,New Jersey,2025,7,X,8.08376,X,X,X,X,X,X,2243,31,27747
States,New York,2025,7,X,10.0268,X,X,X,X,X,X,9732,160,97060
States,Texas,2025,7,X,6.21272,X,X,X,X,X,X,2750,48,44264
States,Washington,2025,7,X,7.97413,X,X,X,X,X,X,8299,153,104074
States,California,2025,8,X,5.7742,X,X,X,X,X,X,16171,208,280056
States,Florida,2025,8,X,5.2907,X,X,X,X,X,X,13354,350,252405
States,Illinois,2025,8,X,4.25952,X,X,X,X,X,X,3087,186,72473
States,Massachusetts,2025,8,X,8.32798,X,X,X,X,X,X,7003,112,84090
States,New Jersey,2025,8,X,7.12073,X,X,X,X,X,X,1977,31,27764
States,New York,2025,8,X,7.97361,X,X,X,X,X,X,7202,159,90323
States,Texas,2025,8,X,5.51032,X,X,X,X,X,X,2321,48,42121
States,Washington,2025,8,X,7.94886,X,X,X,X,X,X,8225,153,103474
States,California,2025,9,X,4.69029,X,X,X,X,X,X,14690,207,313200
States,Florida,2025,9,X,4.63136,X,X,X,X,X,X,11616,351,250812
States,Illinois,2025,9,X,3.33202,X,X,X,X,X,X,2542,188,76290
States,Massachusetts,2025,9,X,6.28848,X,X,X,X,X,X,5668,111,90133
States,New Jersey,2025,9,X,6.31571,X,X,X,X,X,X,1760,30,27867
States,New York,2025,9,X,6.12053,X,X,X,X,X,X,5853,158,95629
States,Texas,2025,9,X,5.04351,X,X,X,X,X,X,2556,47,50679
States,Washington,2025,9,X,5.34659,X,X,X,X,X,X,5680,153,106236
States,California,2025,10,X,4.09347,X,X,X,X,X,X,12371,209,302213
States,Florida,2025,10,X,4.38429,X,X,X,X,X,X,11010,350,251124
States,Illinois,2025,10,X,2.89635,X,X,X,X,X,X,2140,187,73886
States,Massachusetts,2025,10,X,4.86787,X,X,X,X,X,X,4154,110,85335
States,New Jersey,2025,10,X,5.69237,X,X,X,X,X,X,1581,32,27774
States,New York,2025,10,X,5.65947,X,X,X,X,X,X,5295,158,93560
States,Texas,2025,10,X,4.39011,X,X,X,X,X,X,1968,48,44828
States,Washington,2025,10,X,4.03138,X,X,X,X,X,X,4235,153,105051
States,California,2025,11,X,3.96198,X,X,X,X,X,X,11899,206,300330
States,Florida,2025,11,X,4.07736,X,X,X,X,X,X,10318,349,253056
States,Illinois,2025,11,X,2.58794,X,X,X,X,X,X,1957,186,75620
States,Massachusetts,2025,11,X,3.96026,X,X,X,X,X,X,3420,111,86358
States,New Jersey,2025,11,X,5.38814,X,X,X,X,X,X,1518,31,28173
States,New York,2025,11,X,5.24737,X,X,X,X,X,X,4934,157,94028
States,Texas,2025,11,X,3.68909,X,X,X,X,X,X,1477,46,40037
States,Washington,2025,11,X,3.34992,X,X,X,X,X,X,3515,153,104928
States,California,2025,12,X,3.79822,X,X,X,X,X,X,11548,206,304037
States,Florida,2025,12,X,3.64383,X,X,X,X,X,X,8719,349,239281
States,Illinois,2025,12,X,2.22797,X,X,X,X,X,X,1646,187,73879
States,Massachusetts,2025,12,X,3.19604,X,X,X,X,X,X,2736,112,85606
States,New Jersey,2025,12,X,4.73631,X,X,X,X,X,X,1313,31,27722
States,New York,2025,12,X,4.77876,X,X,X,X,X,X,4549,158,95192
States,Texas,2025,12,X,3.31832,X,X,X,X,X,X,1415,47,42642
States,Washington,2025,12,X,2.92996,X,X,X,X,X,X,3043,153,103858
States,California,2025,13,X,3.61638,X,X,X,X,X,X,10926,205,302125
States,Florida,2025,13,X,3.31312,X,X,X,X,X,X,8114,349,244905
States,Illinois,2025,13,X,1.99264,X,X,X,X,X,X,1430,184,71764
States,Massachusetts,2025,13,X,2.86161,X,X,X,X,X,X,2417,112,84463
States,New Jersey,2025,13,X,4.47642,X,X,X,X,X,X,1232,31,27522
States,New York,2025,13,X,4.05267,X,X,X,X,X,X,3730,158,92038
States,Texas,2025,13,X,2.87796,X,X,X,X,X,X,1272,48,44198
States,Washington,2025,13,X,2.51051,X,X,X,X,X,X,2497,153,99462
States,California,2025,14,X,3.34472,X,X,X,X,X,X,9570,206,286123
States,Florida,2025,14,X,2.8498,X,X,X,X,X,X,6994,349,245421
States,Illinois,2025,14,X,1.66932,X,X,X,X,X,X,1100,170,65895
States,Massachusetts,2025,14,X,2.70807,X,X,X,X,X,X,2304,112,85079
States,New Jersey,2025,14,X,4.0933,X,X,X,X,X,X,1160,32,28339
States,New York,2025,14,X,3.75492,X,X,X,X,X,X,3413,156,90894
States,Texas,2025,14,X,2.67571,X,X,X,X,X,X,1179,48,44063
States,Washington,2025,14,X,2.12473,X,X,X,X,X,X,2143,153,100860
States,California,2025,15,X,3.33697,X,X,X,X,X,X,9971,205,298804
States,Florida,2025,15,X,2.70955,X,X,X,X,X,X,6585,349,243029
States,Illinois,2025,15,X,1.46464,X,X,X,X,X,X,1035,186,70666
States,Massachusetts,2025,15,X,2.47985,X,X,X,X,X,X,2098,111,84602
States,New Jersey,2025,15,X,4.2587,X,X,X,X,X,X,1126,30,26440
States,New York,2025,15,X,3.57188,X,X,X,X,X,X,3138,157,87853
States,Texas,2025,15,X,2.77058,X,X,X,X,X,X,1197,48,43204
States,Washington,2025,15,X,1.84023,X,X,X,X,X,X,1786,153,97053
States,California,2025,16,X,3.01201,X,X,X,X,X,X,8803,202,292263
States,Florida,2025,16,X,2.7935,X,X,X,X,X,X,6698,349,239771
States,Illinois,2025,16,X,1.53676,X,X,X,X,X,X,1095,186,71254
States,Massachusetts,2025,16,X,2.22533,X,X,X,X,X,X,1927,110,86594
States,New Jersey,2025,16,X,3.6826,X,X,X,X,X,X,963,29,26150
States,New York,2025,16,X,2.85171,X,X,X,X,X,X,2581,156,90507
States,Texas,2025,16,X,2.75378,X,X,X,X,X,X,1176,48,42705
States,Washington,2025,16,X,1.70135,X,X,X,X,X,X,1704,153,100156
States,California,2025,17,X,2.9987,X,X,X,X,X,X,8732,200,291193
States,Florida,2025,17,X,2.78687,X,X,X,X,X,X,6759,349,242530
States,Illinois,2025,17,X,1.34466,X,X,X,X,X,X,983,186,73104
States,Massachusetts,2025,17,X,1.92169,X,X,X,X,X,X,1575,111,81959
States,New Jersey,2025,17,X,3.30449,X,X,X,X,X,X,909,30,27508
States,New York,2025,17,X,2.25418,X,X,X,X,X,X,2127,157,94358
States,Texas,2025,17,X,2.75157,X,X,X,X,X,X,1184,47,43030
States,Washington,2025,17,X,1.60511,X,X,X,X,X,X,1638,153,102049
States,California,2025,18,X,2.88069,X,X,X,X,X,X,8485,192,294547
States,Florida,2025,18,X,2.67645,X,X,X,X,X,X,6408,346,239422
States,Illinois,2025,18,X,1.26112,X,X,X,X,X,X,920,186,72951
States,Massachusetts,2025,18,X,1.47659,X,X,X,X,X,X,1288,111,87228
States,New Jersey,2025,18,X,3.11342,X,X,X,X,X,X,857,29,27526
States,New York,2025,18,X,1.93354,X,X,X,X,X,X,1823,158,94283
States,Texas,2025,18,X,2.4681,X,X,X,X,X,X,1062,48,43029
States,Washington,2025,18,X,1.46264,X,X,X,X,X,X,1374,153,93940
States,California,2025,19,X,2.91605,X,X,X,X,X,X,8592,190,294645
States,Florida,2025,19,X,2.62633,X,X,X,X,X,X,6141,346,233824
States,Illinois,2025,19,X,1.22242,X,X,X,X,X,X,886,186,72479
States,Massachusetts,2025,19,X,1.24194,X,X,X,X,X,X,1063,111,85592
States,New Jersey,2025,19,X,2.82211,X,X,X,X,X,X,755,29,26753
States,New York,2025,19,X,1.63255,X,X,X,X,X,X,1541,157,94392
States,Texas,2025,19,X,2.23868,X,X,X,X,X,X,928,47,41453
States,Washington,2025,19,X,1.54777,X,X,X,X,X,X,1612,153,104150
States,California,2025,20,X,2.82885,X,X,X,X,X,X,8261,191,292027
States,Florida,2025,20,X,2.46653,X,X,X,X,X,X,5721,347,231945
States,Illinois,2025,20,X,1.04721,X,X,X,X,X,X,773,186,73815
States,Massachusetts,2025,20,X,1.22228,X,X,X,X,X,X,1056,110,86396
States,New Jersey,2025,20,X,2.74616,X,X,X,X,X,X,719,29,26182
States,New York,2025,20,X,1.7044,X,X,X,X,X,X,1624,156,95283
States,Texas,2025,20,X,2.41143,X,X,X,X,X,X,1006,46,41718
States,Washington,2025,20,X,1.57694,X,X,X,X,X,X,1611,152,102160
States,California,2025,21,X,2.75537,X,X,X,X,X,X,8019,190,291032
States,Florida,2025,21,X,2.50785,X,X,X,X,X,X,5955,348,237454
States,Illinois,2025,21,X,1.08398,X,X,X,X,X,X,779,185,71865
States,Massachusetts,2025,21,X,1.19203,X,X,X,X,X,X,1022,110,85736
States,New Jersey,2025,21,X,2.92482,X,X,X,X,X,X,773,29,26429
States,New York,2025,21,X,1.61235,X,X,X,X,X,X,1503,156,93218
States,Texas,2025,21,X,2.19991,X,X,X,X,X,X,905,45,41138
States,Washington,2025,21,X,1.45712,X,X,X,X,X,X,1507,152,103423
States,California,2025,22,X,2.83047,X,X,X,X,X,X,7329,190,258932
States,Florida,2025,22,X,2.42357,X,X,X,X,X,X,5587,348,230528
States,Illinois,2025,22,X,1.11716,X,X,X,X,X,X,761,185,68119
States,Massachusetts,2025,22,X,1.28412,X,X,X,X,X,X,1083,109,84338
States,New Jersey,2025,22,X,3.00626,X,X,X,X,X,X,811,29,26977
States,New York,2025,22,X,1.47433,X,X,X,X,X,X,1379,156,93534
States,Texas,2025,22,X,2.11532,X,X,X,X,X,X,824,45,38954
States,Washington,2025,22,X,1.48988,X,X,X,X,X,X,1457,152,97793
States,California,2025,23,X,2.54756,X,X,X,X,X,X,7215,189,283212
States,Florida,2025,23,X,2.373,X,X,X,X,X,X,5371,349,226338
States,Illinois,2025,23,X,0.930943,X,X,X,X,X,X,646,184,69392
States,Massachusetts,2025,23,X,1.05698,X,X,X,X,X,X,923,107,87324
States,New Jersey,2025,23,X,2.69075,X,X,X,X,X,X,718,28,26684
States,New York,2025,23,X,1.33061,X,X,X,X,X,X,1282,156,96347
States,Texas,2025,23,X,1.72815,X,X,X,X,X,X,691,46,39985
States,Washington,2025,23,X,1.20846,X,X,X,X,X,X,1247,152,103189
States,California,2025,24,X,2.39866,X,X,X,X,X,X,6536,190,272485
States,Florida,2025,24,X,2.09328,X,X,X,X,X,X,4703,349,224671
States,Illinois,2025,24,X,0.740135,X,X,X,X,X,X,507,183,68501
States,Massachusetts,2025,24,X,0.985862,X,X,X,X,X,X,850,106,86219
States,New Jersey,2025,24,X,2.60965,X,X,X,X,X,X,717,29,27475
States,New York,2025,24,X,1.20607,X,X,X,X,X,X,1164,156,96512
States,Texas,2025,24,X,1.44483,X,X,X,X,X,X,556,44,38482
States,Washington,2025,24,X,1.04162,X,X,X,X,X,X,1069,152,102629
States,California,2025,25,X,2.28766,X,X,X,X,X,X,6120,191,267522
States,Florida,2025,25,X,1.96426,X,X,X,X,X,X,4358,349,221865
States,Illinois,2025,25,X,0.654464,X,X,X,X,X,X,433,181,66161
States,Massachusetts,2025,25,X,0.989315,X,X,X,X,X,X,825,106,83391
States,New Jersey,2025,25,X,2.4818,X,X,X,X,X,X,641,27,25828
States,New York,2025,25,X,1.15729,X,X,X,X,X,X,1123,156,97037
States,Texas,2025,25,X,1.41057,X,X,X,X,X,X,545,46,38637
States,Washington,2025,25,X,0.982256,X,X,X,X,X,X,966,152,98345
States,California,2025,26,X,2.0517,X,X,X,X,X,X,5542,190,270118
States,Florida,2025,26,X,1.93528,X,X,X,X,X,X,4245,348,219348
States,Illinois,2025,26,X,0.567072,X,X,X,X,X,X,386,179,68069
States,Massachusetts,2025,26,X,0.879053,X,X,X,X,X,X,771,108,87708
States,New Jersey,2025,26,X,2.35316,X,X,X,X,X,X,629,28,26730
States,New York,2025,26,X,1.06508,X,X,X,X,X,X,1054,155,98960
States,Texas,2025,26,X,1.13979,X,X,X,X,X,X,446,46,39130
States,Washington,2025,26,X,0.969736,X,X,X,X,X,X,960,152,98996
States,California,2025,27,X,1.96327,X,X,X,X,X,X,4854,191,247241
States,Florida,2025,27,X,1.83688,X,X,X,X,X,X,3901,348,212371
States,Illinois,2025,27,X,0.644396,X,X,X,X,X,X,424,181,65798
States,Massachusetts,2025,27,X,0.805729,X,X,X,X,X,X,665,106,82534
States,New Jersey,2025,27,X,2.37941,X,X,X,X,X,X,625,28,26267
States,New York,2025,27,X,0.941791,X,X,X,X,X,X,913,154,96943
States,Texas,2025,27,X,1.08774,X,X,X,X,X,X,393,46,36130
States,Washington,2025,27,X,0.719467,X,X,X,X,X,X,611,152,84924
States,California,2025,28,X,1.83538,X,X,X,X,X,X,5040,189,274602
States,Florida,2025,28,X,1.88431,X,X,X,X,X,X,4274,348,226821
States,Illinois,2025,28,X,0.5323,X,X,X,X,X,X,375,180,70449
States,Massachusetts,2025,28,X,0.764486,X,X,X,X,X,X,678,106,88687
States,New Jersey,2025,28,X,2.14148,X,X,X,X,X,X,577,28,26944
States,New York,2025,28,X,0.971987,X,X,X,X,X,X,983,154,101133
States,Texas,2025,28,X,1.76179,X,X,X,X,X,X,71,13,4030
States,Washington,2025,28,X,0.672246,X,X,X,X,X,X,682,152,101451
States,California,2025,29,X,1.79043,X,X,X,X,X,X,4927,189,275186
States,Florida,2025,29,X,1.78845,X,X,X,X,X,X,3919,348,219128
States,Illinois,2025,29,X,0.553639,X,X,X,X,X,X,390,182,70443
States,Massachusetts,2025,29,X,0.723194,X,X,X,X,X,X,639,106,88358
States,New Jersey,2025,29,X,2.14754,X,X,X,X,X,X,570,27,26542
States,New York,2025,29,X,0.907284,X,X,X,X,X,X,904,154,99638
States,Texas,2025,29,X,1.2436,X,X,X,X,X,X,51,13,4101
States,Washington,2025,29,X,0.568905,X,X,X,X,X,X,572,152,100544
States,California,2025,30,X,1.65535,X,X,X,X,X,X,4422,188,267134
States,Florida,2025,30,X,1.82179,X,X,X,X,X,X,4059,346,222803
States,Illinois,2025,30,X,0.630016,X,X,X,X,X,X,438,180,69522
States,Massachusetts,2025,30,X,0.699773,X,X,X,X,X,X,611,105,87314
States,New Jersey,2025,30,X,2.01849,X,X,X,X,X,X,535,28,26505
States,New York,2025,30,X,0.876346,X,X,X,X,X,X,862,155,98363
States,Texas,2025,30,X,1.03035,X,X,X,X,X,X,402,45,39016
States,Washington,2025,30,X,0.615032,X,X,X,X,X,X,767,152,124709
States,California,2025,31,X,1.72871,X,X,X,X,X,X,4586,187,265285
States,Florida,2025,31,X,1.89772,X,X,X,X,X,X,4240,347,223426
States,Illinois,2025,31,X,0.624775,X,X,X,X,X,X,452,180,72346
States,Massachusetts,2025,31,X,0.623492,X,X,X,X,X,X,535,106,85807
States,New Jersey,2025,31,X,1.94751,X,X,X,X,X,X,532,29,27317
States,New York,2025,31,X,0.848789,X,X,X,X,X,X,821,155,96726
States,Texas,2025,31,X,1.16226,X,X,X,X,X,X,455,46,39148
States,Washington,2025,31,X,0.543942,X,X,X,X,X,X,535,152,98356
States,California,2025,32,X,1.8748,X,X,X,X,X,X,4870,187,259761
States,Florida,2025,32,X,1.85731,X,X,X,X,X,X,4107,347,221126
States,Illinois,2025,32,X,0.589651,X,X,X,X,X,X,424,180,71907
States,Massachusetts,2025,32,X,0.642739,X,X,X,X,X,X,553,105,86038
States,New Jersey,2025,32,X,2.28088,X,X,X,X,X,X,598,28,26218
States,New York,2025,32,X,0.846372,X,X,X,X,X,X,826,155,97593
States,Texas,2025,32,X,1.24455,X,X,X,X,X,X,491,45,39452
States,Washington,2025,32,X,0.55347,X,X,X,X,X,X,541,152,97747
States,California,2025,33,X,1.88229,X,X,X,X,X,X,5076,188,269672
States,Florida,2025,33,X,1.96032,X,X,X,X,X,X,4403,348,224606
States,Illinois,2025,33,X,0.678929,X,X,X,X,X,X,478,179,70405
States,Massachusetts,2025,33,X,0.657179,X,X,X,X,X,X,574,107,87343
States,New Jersey,2025,33,X,2.19912,X,X,X,X,X,X,586,28,26647
States,New York,2025,33,X,0.749216,X,X,X,X,X,X,738,155,98503
States,Texas,2025,33,X,1.47516,X,X,X,X,X,X,584,44,39589
States,Washington,2025,33,X,0.565485,X,X,X,X,X,X,566,152,100091
States,California,2025,34,X,1.99404,X,X,X,X,X,X,5417,188,271659
States,Florida,2025,34,X,2.53672,X,X,X,X,X,X,5907,347,232860
States,Illinois,2025,34,X,0.796453,X,X,X,X,X,X,591,182,74204
States,Massachusetts,2025,34,X,0.658768,X,X,X,X,X,X,556,107,84400
States,New Jersey,2025,34,X,2.32711,X,X,X,X,X,X,602,27,25869
States,New York,2025,34,X,0.865477,X,X,X,X,X,X,834,155,96363
States,Texas,2025,34,X,2.062,X,X,X,X,X,X,874,45,42386
States,Washington,2025,34,X,0.628275,X,X,X,X,X,X,621,152,98842
States,California,2025,35,X,2.21297,X,X,X,X,X,X,6104,188,275829
States,Florida,2025,35,X,3.09905,X,X,X,X,X,X,7405,347,238944
States,Illinois,2025,35,X,1.36349,X,X,X,X,X,X,1044,180,76568
States,Massachusetts,2025,35,X,0.943278,X,X,X,X,X,X,753,110,79828
States,New Jersey,2025,35,X,2.28307,X,X,X,X,X,X,592,28,25930
States,New York,2025,35,X,0.785422,X,X,X,X,X,X,753,155,95872
States,Texas,2025,35,X,3.2682,X,X,X,X,X,X,1037,46,31730
States,Washington,2025,35,X,0.677406,X,X,X,X,X,X,656,152,96840
States,California,2025,36,X,2.36067,X,X,X,X,X,X,5940,186,251624
States,Florida,2025,36,X,2.93792,X,X,X,X,X,X,6961,347,236936
States,Illinois,2025,36,X,1.93547,X,X,X,X,X,X,1399,182,72282
States,Massachusetts,2025,36,X,0.890072,X,X,X,X,X,X,779,111,87521
States,New Jersey,2025,36,X,2.32033,X,X,X,X,X,X,606,28,26117
States,New York,2025,36,X,0.916158,X,X,X,X,X,X,858,154,93652
States,Texas,2025,36,X,2.6403,X,X,X,X,X,X,1108,46,41965
States,Washington,2025,36,X,0.69168,X,X,X,X,X,X,648,152,93685
States,California,2025,37,X,2.23839,X,X,X,X,X,X,6113,185,273098
States,Florida,2025,37,X,2.57829,X,X,X,X,X,X,6007,341,232984
States,Illinois,2025,37,X,1.56447,X,X,X,X,X,X,1166,180,74530
States,Massachusetts,2025,37,X,0.969781,X,X,X,X,X,X,844,111,87030
States,New Jersey,2025,37,X,2.69053,X,X,X,X,X,X,705,27,26203
States,New York,2025,37,X,1.13506,X,X,X,X,X,X,1105,154,97352
States,Texas,2025,37,X,2.41999,X,X,X,X,X,X,1048,45,43306
States,Washington,2025,37,X,0.773892,X,X,X,X,X,X,797,152,102986
States,California,2025,38,X,2.14864,X,X,X,X,X,X,5918,186,275430
States,Florida,2025,38,X,2.45813,X,X,X,X,X,X,5689,341,231436
States,Illinois,2025,38,X,1.30072,X,X,X,X,X,X,946,180,72729
States,Massachusetts,2025,38,X,1.14523,X,X,X,X,X,X,1010,110,88192
States,New Jersey,2025,38,X,3.19648,X,X,X,X,X,X,872,27,27280
